Time_us	Excitation
7.450000000000000178e+00	-9.876883405951372152e-01
7.466666666666666785e+00	-9.945218953682729568e-01
7.483333333333333393e+00	-9.986295347545737222e-01
7.500000000000000000e+00	-1.000000000000000000e+00
7.516666666666666607e+00	-9.986295347545739443e-01
7.533333333333334103e+00	-9.945218953682735119e-01
7.550000000000000711e+00	-9.876883405951379924e-01
7.566666666666666430e+00	-9.781476007338059109e-01
7.583333333333333037e+00	-9.659258262890686453e-01
7.599999999999999645e+00	-9.510565162951538642e-01
7.616666666666667140e+00	-9.335804264972019650e-01
7.633333333333333748e+00	-9.135454576426010886e-01
7.649999999999999467e+00	-8.910065241883694531e-01
7.666666666666666963e+00	-8.660254037844384856e-01
7.683333333333333570e+00	-8.386705679454256046e-01
7.700000000000001066e+00	-8.090169943749468962e-01
7.716666666666666785e+00	-7.771459614569724561e-01
7.733333333333332504e+00	-7.431448254773956874e-01
7.750000000000000000e+00	-7.071067811865487940e-01
7.766666666666666607e+00	-6.691306063588593478e-01
7.783333333333334103e+00	-6.293203910498383902e-01
7.799999999999999822e+00	-5.877852522924739143e-01
7.816666666666667318e+00	-5.446390350150276394e-01
7.833333333333333037e+00	-5.000000000000003331e-01
7.849999999999999645e+00	-4.539904997395500241e-01
7.866666666666667140e+00	-4.067366430757999862e-01
7.883333333333332860e+00	-3.583679495453030994e-01
7.900000000000000355e+00	-3.090169943749466741e-01
7.916666666666666963e+00	-2.588190451025231265e-01
7.933333333333334458e+00	-2.079116908177579826e-01
7.950000000000000178e+00	-1.564344650402327008e-01
7.966666666666665897e+00	-1.045284632676585640e-01
7.983333333333333393e+00	-5.233595624294510446e-02
8.000000000000000000e+00	-4.532431118118383692e-15
8.016666666666667496e+00	5.230680945821496869e-02
8.033333333333333215e+00	1.043876376658073590e-01
8.050000000000000711e+00	1.560464341136995059e-01
8.066666666666666430e+00	2.070892322884395065e-01
8.083333333333332149e+00	2.573250783125876073e-01
8.099999999999999645e+00	3.065669430436616660e-01
8.116666666666667140e+00	3.546326126819764335e-01
8.133333333333334636e+00	4.013455530633909807e-01
8.150000000000000355e+00	4.465357429657777488e-01
8.166666666666667851e+00	4.900404719387235208e-01
8.183333333333333570e+00	5.317050983718454304e-01
8.199999999999999289e+00	5.713837637482965803e-01
8.216666666666666785e+00	6.089400592843267068e-01
8.233333333333332504e+00	6.442476414316827826e-01
8.250000000000000000e+00	6.771907930162153200e-01
8.266666666666665719e+00	7.076649271003734309e-01
8.283333333333334991e+00	7.355770309887421643e-01
8.300000000000000711e+00	7.608460481411544185e-01
8.316666666666666430e+00	7.834031961162298829e-01
8.333333333333333925e+00	8.031922190364843006e-01
8.349999999999999645e+00	8.201695734426990292e-01
8.366666666666667140e+00	8.343045467876142318e-01
8.383333333333332860e+00	8.455793082049161136e-01
8.400000000000000355e+00	8.539888915767288591e-01
8.416666666666666075e+00	8.595411113089546085e-01
8.433333333333333570e+00	8.622564116066607776e-01
8.450000000000001066e+00	8.621676504189595969e-01
8.466666666666666785e+00	8.593198195921500915e-01
8.483333333333334281e+00	8.537697031293385308e-01
8.500000000000000000e+00	8.455854758018377382e-01
8.516666666666667496e+00	8.348462446907478629e-01
8.533333333333333215e+00	8.216415365538434212e-01
8.549999999999998934e+00	8.060707342117918728e-01
8.566666666666666430e+00	7.882424654266687591e-01
8.583333333333332149e+00	7.682739480034574964e-01
8.600000000000001421e+00	7.462902950798910862e-01
8.616666666666667140e+00	7.224237847805713431e-01
8.633333333333334636e+00	6.968130985962931456e-01
8.650000000000000355e+00	6.696025330081313287e-01
8.666666666666666075e+00	6.409411890070086937e-01
8.683333333333333570e+00	6.109821442625269494e-01
8.699999999999999289e+00	5.798816127694180755e-01
8.716666666666666785e+00	5.477980968452299537e-01
8.733333333333332504e+00	5.148915363693278291e-01
8.750000000000001776e+00	4.813224601400752922e-01
8.766666666666667496e+00	4.472511441852392022e-01
8.783333333333333215e+00	4.128367817897448111e-01
8.800000000000000711e+00	3.782366699059788728e-01
8.816666666666666430e+00	3.436054164854173698e-01
8.833333333333333925e+00	3.090941731170303020e-01
8.849999999999999645e+00	2.748498971792547874e-01
8.866666666666667140e+00	2.410146475088009999e-01
8.883333333333332860e+00	2.077249173632049473e-01
8.900000000000000355e+00	1.751110082056317740e-01
8.916666666666667851e+00	1.432964475720678865e-01
8.933333333333333570e+00	1.123974539942146911e-01
8.950000000000001066e+00	8.252245164772081809e-02
8.966666666666666785e+00	5.377163707733066678e-02
8.983333333333334281e+00	2.623660001930682578e-02
9.000000000000000000e+00	5.380858124525472532e-16
9.016666666666665719e+00	-2.486469996089871182e-02
9.033333333333333215e+00	-4.829344157049624692e-02
9.049999999999998934e+00	-7.023172079489156672e-02
9.066666666666668206e+00	-9.063467845498984765e-02
9.083333333333333925e+00	-1.094671319996196462e-01
9.100000000000001421e+00	-1.267035489296582385e-01
9.116666666666667140e+00	-1.423279627017405291e-01
9.133333333333332860e+00	-1.563338322883845444e-01
9.150000000000000355e+00	-1.687238469103317928e-01
9.166666666666666075e+00	-1.795096777848740610e-01
9.183333333333333570e+00	-1.887116790487045892e-01
9.199999999999999289e+00	-1.963585403136304530e-01
9.216666666666666785e+00	-2.024868935963638761e-01
9.233333333333334281e+00	-2.071408776280321273e-01
9.250000000000000000e+00	-2.103716627932182281e-01
9.266666666666667496e+00	-2.122369401711022008e-01
9.283333333333333215e+00	-2.128003783508918556e-01
9.300000000000000711e+00	-2.121310518695574965e-01
9.316666666666666430e+00	-2.103028452703139539e-01
9.333333333333333925e+00	-2.073938369050605524e-01
9.349999999999999645e+00	-2.034856667018344056e-01
9.366666666666665364e+00	-1.986628921891955279e-01
9.383333333333334636e+00	-1.930123371126937493e-01
9.400000000000000355e+00	-1.866224369940240324e-01
